value,startDate
126,2026-01-22 11:27:32 -0500
124,2026-01-22 11:27:33 -0500
119,2026-01-22 11:27:38 -0500
119,2026-01-22 11:27:43 -0500
131,2026-01-22 11:27:51 -0500
136,2026-01-22 11:27:57 -0500
134,2026-01-22 11:28:00 -0500
135,2026-01-22 11:28:03 -0500
139,2026-01-22 11:28:10 -0500
136,2026-01-22 11:28:14 -0500
137,2026-01-22 11:28:18 -0500
134,2026-01-22 11:28:27 -0500
135,2026-01-22 11:28:31 -0500
136,2026-01-22 11:28:34 -0500
135,2026-01-22 11:28:39 -0500
135,2026-01-22 11:28:44 -0500
138,2026-01-22 11:28:50 -0500
136,2026-01-22 11:28:56 -0500
135,2026-01-22 11:28:58 -0500
134,2026-01-22 11:29:03 -0500
136,2026-01-22 11:29:12 -0500
137,2026-01-22 11:29:13 -0500
134,2026-01-22 11:29:20 -0500
134,2026-01-22 11:29:25 -0500
132,2026-01-22 11:29:31 -0500
132,2026-01-22 11:29:33 -0500
134,2026-01-22 11:29:39 -0500
133,2026-01-22 11:29:43 -0500
133,2026-01-22 11:29:51 -0500
135,2026-01-22 11:29:53 -0500
140,2026-01-22 11:30:02 -0500
141,2026-01-22 11:30:04 -0500
138,2026-01-22 11:30:12 -0500
138,2026-01-22 11:30:16 -0500
140,2026-01-22 11:30:18 -0500
143,2026-01-22 11:30:24 -0500
149,2026-01-22 11:30:31 -0500
150,2026-01-22 11:30:33 -0500
149,2026-01-22 11:30:38 -0500
147,2026-01-22 11:30:46 -0500
155,2026-01-22 11:30:52 -0500
159,2026-01-22 11:30:56 -0500
159,2026-01-22 11:30:59 -0500
149,2026-01-22 11:31:07 -0500
149,2026-01-22 11:31:09 -0500
150,2026-01-22 11:31:13 -0500
145,2026-01-22 11:31:20 -0500
146,2026-01-22 11:31:25 -0500
141,2026-01-22 11:31:30 -0500
137,2026-01-22 11:36:26 -0500
96,2026-01-22 11:44:39 -0500
96,2026-01-22 11:46:21 -0500
94,2026-01-22 11:51:28 -0500
96,2026-01-22 11:56:29 -0500
95,2026-01-22 12:00:14 -0500
88,2026-01-22 12:08:53 -0500
87,2026-01-22 12:13:24 -0500
83,2026-01-22 12:19:19 -0500
88,2026-01-22 12:23:09 -0500
85,2026-01-22 12:26:34 -0500
87,2026-01-22 12:31:14 -0500
90,2026-01-22 12:36:00 -0500
88,2026-01-22 12:41:51 -0500
74,2026-01-22 12:46:53 -0500
81,2026-01-22 12:54:30 -0500
81,2026-01-22 12:56:48 -0500
76,2026-01-22 13:03:24 -0500
72,2026-01-22 13:09:46 -0500
75,2026-01-22 13:15:08 -0500
73,2026-01-22 13:19:01 -0500
71,2026-01-22 13:22:16 -0500
77,2026-01-22 13:26:36 -0500
111,2026-01-22 13:36:37 -0500
73,2026-01-22 13:33:22 -0500
112,2026-01-22 13:37:07 -0500
116,2026-01-22 13:37:22 -0500
113,2026-01-22 13:37:26 -0500
116,2026-01-22 13:37:30 -0500
118,2026-01-22 13:37:33 -0500
111,2026-01-22 13:37:40 -0500
110,2026-01-22 13:37:43 -0500
69,2026-01-22 13:40:08 -0500
151,2026-01-22 13:46:14 -0500
62,2026-01-22 13:41:50 -0500
115,2026-01-22 13:52:22 -0500
115,2026-01-22 13:52:27 -0500
115,2026-01-22 13:52:28 -0500
126,2026-01-22 13:52:37 -0500
126,2026-01-22 13:52:41 -0500
128,2026-01-22 13:52:45 -0500
123,2026-01-22 13:52:51 -0500
120,2026-01-22 13:52:53 -0500
54,2026-01-22 13:53:43 -0500
66,2026-01-22 13:59:53 -0500
58,2026-01-22 14:03:46 -0500
112,2026-01-22 15:44:12 -0500
146,2026-01-22 15:53:12 -0500
66,2026-01-22 15:56:58 -0500
73,2026-01-22 16:02:16 -0500
64,2026-01-22 16:06:14 -0500
66,2026-01-22 16:10:17 -0500
58,2026-01-22 16:18:14 -0500
88,2026-01-22 16:21:10 -0500
58,2026-01-22 16:27:00 -0500
68,2026-01-22 16:32:34 -0500
87,2026-01-22 16:39:36 -0500
66,2026-01-22 16:41:09 -0500
51,2026-01-22 16:46:03 -0500
57,2026-01-22 16:51:42 -0500
64,2026-01-22 16:55:19 -0500
91,2026-01-22 17:01:16 -0500
104,2026-01-22 17:09:47 -0500
78,2026-01-22 17:14:54 -0500
78,2026-01-22 17:18:09 -0500
132,2026-01-22 17:24:24 -0500
127,2026-01-22 17:24:50 -0500
126,2026-01-22 17:24:54 -0500
122,2026-01-22 17:24:58 -0500
127,2026-01-22 17:25:05 -0500
129,2026-01-22 17:25:08 -0500
76,2026-01-22 17:20:41 -0500
128,2026-01-22 17:25:12 -0500
126,2026-01-22 17:25:16 -0500
130,2026-01-22 17:25:24 -0500
123,2026-01-22 17:25:28 -0500
117,2026-01-22 17:25:32 -0500
123,2026-01-22 17:25:40 -0500
123,2026-01-22 17:25:41 -0500
138,2026-01-22 17:25:48 -0500
147,2026-01-22 17:25:52 -0500
143,2026-01-22 17:26:00 -0500
143,2026-01-22 17:26:01 -0500
143,2026-01-22 17:26:08 -0500
144,2026-01-22 17:26:15 -0500
144,2026-01-22 17:26:16 -0500
141,2026-01-22 17:26:25 -0500
137,2026-01-22 17:26:30 -0500
137,2026-01-22 17:26:31 -0500
136,2026-01-22 17:26:36 -0500
136,2026-01-22 17:26:45 -0500
135,2026-01-22 17:26:48 -0500
134,2026-01-22 17:26:51 -0500
134,2026-01-22 17:27:00 -0500
135,2026-01-22 17:27:05 -0500
135,2026-01-22 17:27:09 -0500
135,2026-01-22 17:27:11 -0500
134,2026-01-22 17:27:19 -0500
133,2026-01-22 17:27:22 -0500
135,2026-01-22 17:27:26 -0500
130,2026-01-22 17:27:31 -0500
125,2026-01-22 17:27:40 -0500
125,2026-01-22 17:27:42 -0500
112,2026-01-22 17:31:04 -0500
94,2026-01-22 17:37:57 -0500
77,2026-01-22 17:40:35 -0500
78,2026-01-22 17:49:23 -0500
78,2026-01-22 17:52:25 -0500
76.9429,2026-01-22 17:56:46 -0500
77,2026-01-22 17:59:11 -0500
136,2026-01-22 18:15:59 -0500
75,2026-01-22 18:02:22 -0500
128,2026-01-22 18:22:57 -0500
79,2026-01-22 18:20:33 -0500
81,2026-01-22 18:28:31 -0500
61,2026-01-22 18:37:53 -0500
80,2026-01-22 18:50:50 -0500
133,2026-01-22 19:03:06 -0500
133,2026-01-22 19:03:10 -0500
131,2026-01-22 19:03:14 -0500
131,2026-01-22 19:03:19 -0500
133,2026-01-22 19:03:22 -0500
132,2026-01-22 19:03:27 -0500
129,2026-01-22 19:03:32 -0500
117,2026-01-22 19:21:10 -0500
121,2026-01-22 19:21:15 -0500
124,2026-01-22 19:21:17 -0500
125,2026-01-22 19:21:21 -0500
123,2026-01-22 19:21:26 -0500
120,2026-01-22 19:21:31 -0500
106,2026-01-22 19:21:40 -0500
106,2026-01-22 19:21:41 -0500
99,2026-01-22 19:21:50 -0500
73,2026-01-22 19:23:09 -0500
61,2026-01-22 19:25:39 -0500
65,2026-01-22 19:41:27 -0500
109,2026-01-22 19:45:17 -0500
98,2026-01-22 19:45:24 -0500
97,2026-01-22 19:45:27 -0500
105,2026-01-22 19:45:36 -0500
106,2026-01-22 19:45:38 -0500
107,2026-01-22 19:45:43 -0500
105,2026-01-22 19:45:47 -0500
106,2026-01-22 19:45:52 -0500
105,2026-01-22 19:45:58 -0500
135,2026-01-22 19:49:39 -0500
155,2026-01-22 19:49:42 -0500
146,2026-01-22 19:51:38 -0500
144,2026-01-22 19:51:41 -0500
127,2026-01-22 19:57:18 -0500
125,2026-01-22 19:57:22 -0500
129,2026-01-22 19:57:24 -0500
126,2026-01-22 19:57:30 -0500
128,2026-01-22 19:59:20 -0500
128,2026-01-22 19:59:25 -0500
128,2026-01-22 19:59:26 -0500
129,2026-01-22 19:59:31 -0500
130,2026-01-22 19:59:36 -0500
136,2026-01-22 19:59:44 -0500
132,2026-01-22 19:59:49 -0500
131,2026-01-22 19:59:51 -0500
132,2026-01-22 19:59:56 -0500
130,2026-01-22 20:00:03 -0500
129,2026-01-22 20:00:06 -0500
72,2026-01-22 20:05:06 -0500
49,2026-01-22 20:06:45 -0500
86,2026-01-22 20:29:04 -0500
82,2026-01-22 20:34:14 -0500
83,2026-01-22 20:35:43 -0500
57,2026-01-22 20:48:01 -0500
82,2026-01-22 20:51:56 -0500
57,2026-01-22 20:59:50 -0500
77,2026-01-22 21:00:55 -0500
78,2026-01-22 21:08:17 -0500
66,2026-01-22 21:17:17 -0500
79,2026-01-22 21:29:41 -0500
47,2026-01-22 21:38:56 -0500
61,2026-01-22 21:45:01 -0500
79,2026-01-22 21:48:03 -0500
80,2026-01-22 21:50:48 -0500
118,2026-01-22 22:04:47 -0500
62,2026-01-22 22:06:39 -0500
94,2026-01-22 22:15:02 -0500
96,2026-01-22 22:19:21 -0500
101,2026-01-22 22:20:59 -0500
108,2026-01-22 22:27:28 -0500
71,2026-01-23 13:56:02 -0500
79,2026-01-23 14:02:45 -0500
70,2026-01-23 14:05:26 -0500
79,2026-01-23 14:11:01 -0500
75,2026-01-23 14:16:42 -0500
73,2026-01-23 14:23:02 -0500
77,2026-01-23 14:28:12 -0500
71,2026-01-23 14:29:33 -0500
73,2026-01-23 14:39:09 -0500
76,2026-01-23 14:40:48 -0500
69,2026-01-23 14:47:48 -0500
72,2026-01-23 14:50:34 -0500
68,2026-01-23 14:54:41 -0500
59.0658,2026-01-23 15:02:19 -0500
61,2026-01-23 15:01:43 -0500
66,2026-01-23 15:07:01 -0500
67,2026-01-23 15:09:39 -0500
68,2026-01-23 15:32:53 -0500
65,2026-01-23 15:37:34 -0500
62,2026-01-23 15:39:48 -0500
70,2026-01-23 15:47:48 -0500
70,2026-01-23 15:51:38 -0500
71,2026-01-23 15:55:33 -0500
74,2026-01-23 16:00:12 -0500
71,2026-01-23 16:07:58 -0500
63,2026-01-23 16:09:58 -0500
72,2026-01-23 16:18:42 -0500
69,2026-01-23 16:22:21 -0500
63,2026-01-23 16:27:05 -0500
72,2026-01-23 16:31:00 -0500
62,2026-01-23 16:37:22 -0500
68,2026-01-23 16:41:32 -0500
72,2026-01-23 16:48:11 -0500
64,2026-01-23 16:50:35 -0500
59,2026-01-23 16:55:22 -0500
57,2026-01-23 17:00:17 -0500
75,2026-01-23 17:05:01 -0500
61,2026-01-23 17:11:25 -0500
63,2026-01-23 17:17:12 -0500
61,2026-01-23 17:19:14 -0500
59,2026-01-23 17:25:59 -0500
67,2026-01-23 17:35:53 -0500
63,2026-01-23 17:39:47 -0500
61,2026-01-23 17:58:04 -0500
71.5167,2026-01-23 18:03:35 -0500
71,2026-01-23 18:03:26 -0500
85,2026-01-23 18:12:02 -0500
57,2026-01-23 18:06:42 -0500
98,2026-01-23 18:21:28 -0500
85,2026-01-23 18:34:19 -0500
76,2026-01-23 18:17:15 -0500
58,2026-01-23 18:35:40 -0500
93,2026-01-23 18:42:46 -0500
94,2026-01-23 18:50:04 -0500
63,2026-01-23 18:39:43 -0500
99,2026-01-23 18:59:29 -0500
95,2026-01-23 19:01:53 -0500
91,2026-01-23 18:50:48 -0500
103,2026-01-23 19:03:05 -0500
104,2026-01-23 19:03:10 -0500
105,2026-01-23 19:03:13 -0500
107,2026-01-23 19:03:16 -0500
105,2026-01-23 19:03:24 -0500
104,2026-01-23 19:03:29 -0500
106,2026-01-23 19:03:31 -0500
69,2026-01-23 19:07:55 -0500
69,2026-01-23 19:11:01 -0500
68,2026-01-23 19:14:23 -0500
79,2026-01-23 19:23:54 -0500
76,2026-01-23 19:29:01 -0500
71,2026-01-23 19:32:50 -0500
73,2026-01-23 19:37:16 -0500
111,2026-01-23 19:43:55 -0500
65,2026-01-23 19:41:36 -0500
77,2026-01-23 19:52:45 -0500
58,2026-01-23 19:59:52 -0500
114,2026-01-23 20:11:49 -0500
105,2026-01-23 20:14:13 -0500
82,2026-01-23 20:07:42 -0500
65,2026-01-23 20:18:02 -0500
87,2026-01-23 20:23:33 -0500
78,2026-01-23 20:24:40 -0500
75,2026-01-23 20:29:46 -0500
70,2026-01-23 20:37:22 -0500
108,2026-01-23 20:42:04 -0500
83,2026-01-23 20:39:50 -0500
106,2026-01-23 20:52:55 -0500
73,2026-01-23 20:48:51 -0500
121,2026-01-23 21:03:52 -0500
49,2026-01-23 20:57:52 -0500
66,2026-01-23 21:13:36 -0500
78,2026-01-23 21:18:55 -0500
64,2026-01-23 21:20:19 -0500
107,2026-01-23 21:28:21 -0500
103,2026-01-23 21:28:26 -0500
98,2026-01-23 21:28:31 -0500
97,2026-01-23 21:28:32 -0500
102,2026-01-23 21:28:37 -0500
105,2026-01-23 21:28:44 -0500
103,2026-01-23 21:28:49 -0500
102,2026-01-23 21:28:53 -0500
106,2026-01-23 21:29:08 -0500
112,2026-01-23 21:29:13 -0500
111,2026-01-23 21:29:14 -0500
109,2026-01-23 21:29:19 -0500
110,2026-01-23 21:29:24 -0500
109,2026-01-23 21:29:33 -0500
102,2026-01-23 21:29:38 -0500
101,2026-01-23 21:29:40 -0500
99,2026-01-23 21:29:48 -0500
100,2026-01-23 21:29:49 -0500
103,2026-01-23 21:30:31 -0500
107,2026-01-23 21:30:36 -0500
114,2026-01-23 21:30:41 -0500
113,2026-01-23 21:30:42 -0500
107,2026-01-23 21:30:51 -0500
103,2026-01-23 21:30:53 -0500
102,2026-01-23 21:31:01 -0500
102,2026-01-23 21:31:02 -0500
103,2026-01-23 21:32:29 -0500
108,2026-01-23 21:32:34 -0500
108,2026-01-23 21:32:36 -0500
109,2026-01-23 21:32:40 -0500
108,2026-01-23 21:32:49 -0500
108,2026-01-23 21:32:50 -0500
116,2026-01-23 21:32:55 -0500
112,2026-01-23 21:33:04 -0500
106,2026-01-23 21:35:19 -0500
104,2026-01-23 21:35:24 -0500
98,2026-01-23 21:35:29 -0500
96,2026-01-23 21:35:31 -0500
100,2026-01-23 21:35:37 -0500
101,2026-01-23 21:35:40 -0500
90,2026-01-23 21:35:48 -0500
94,2026-01-23 21:36:05 -0500
98,2026-01-23 21:36:10 -0500
97,2026-01-23 21:36:15 -0500
96,2026-01-23 21:36:16 -0500
90,2026-01-23 21:36:21 -0500
99,2026-01-23 21:36:29 -0500
96,2026-01-23 21:36:31 -0500
92,2026-01-23 21:36:40 -0500
93,2026-01-23 21:38:10 -0500
98,2026-01-23 21:38:15 -0500
93,2026-01-23 21:38:20 -0500
91,2026-01-23 21:38:21 -0500
91,2026-01-23 21:38:26 -0500
85,2026-01-23 21:38:31 -0500
75,2026-01-23 21:38:40 -0500
75,2026-01-23 21:38:45 -0500
71,2026-01-23 21:37:36 -0500
89,2026-01-23 21:40:07 -0500
87,2026-01-23 21:40:12 -0500
94,2026-01-23 21:40:17 -0500
94,2026-01-23 21:40:22 -0500
93,2026-01-23 21:40:23 -0500
90,2026-01-23 21:40:29 -0500
84,2026-01-23 21:40:37 -0500
79,2026-01-23 21:41:06 -0500
81,2026-01-23 21:41:11 -0500
79,2026-01-23 21:41:16 -0500
79,2026-01-23 21:41:21 -0500
80,2026-01-23 21:41:23 -0500
82,2026-01-23 21:41:27 -0500
80,2026-01-23 21:41:36 -0500
79,2026-01-23 21:41:40 -0500
79,2026-01-23 21:41:59 -0500
82,2026-01-23 21:42:03 -0500
79,2026-01-23 21:42:09 -0500
76,2026-01-23 21:42:14 -0500
75,2026-01-23 21:42:16 -0500
75,2026-01-23 21:42:20 -0500
76,2026-01-23 21:42:29 -0500
75,2026-01-23 21:42:32 -0500
82,2026-01-23 21:43:26 -0500
83,2026-01-23 21:43:31 -0500
83,2026-01-23 21:43:35 -0500
78,2026-01-23 21:43:41 -0500
78,2026-01-23 21:43:46 -0500
78,2026-01-23 21:43:47 -0500
85,2026-01-23 21:43:54 -0500
81,2026-01-23 21:44:01 -0500
95,2026-01-23 21:44:18 -0500
93,2026-01-23 21:44:23 -0500
90,2026-01-23 21:44:28 -0500
91,2026-01-23 21:44:29 -0500
78,2026-01-23 21:44:37 -0500
79,2026-01-23 21:44:40 -0500
79,2026-01-23 21:44:48 -0500
75,2026-01-23 21:44:53 -0500
74,2026-01-23 21:39:22 -0500
74,2026-01-23 21:46:01 -0500
75,2026-01-23 21:46:06 -0500
80,2026-01-23 21:46:11 -0500
82,2026-01-23 21:46:15 -0500
79,2026-01-23 21:46:21 -0500
79,2026-01-23 21:46:24 -0500
76,2026-01-23 21:46:31 -0500
76,2026-01-23 21:46:32 -0500
83,2026-01-23 21:48:21 -0500
82,2026-01-23 21:48:26 -0500
76,2026-01-23 21:48:31 -0500
73,2026-01-23 21:48:35 -0500
76,2026-01-23 21:48:37 -0500
81,2026-01-23 21:48:42 -0500
92,2026-01-23 21:48:51 -0500
89,2026-01-23 21:48:55 -0500
77,2026-01-23 21:49:19 -0500
73,2026-01-23 21:49:24 -0500
70,2026-01-23 21:49:28 -0500
67,2026-01-23 21:49:34 -0500
67,2026-01-23 21:49:39 -0500
68,2026-01-23 21:49:40 -0500
71,2026-01-23 21:49:45 -0500
95,2026-01-23 21:49:54 -0500
84,2026-01-23 21:47:41 -0500
80,2026-01-23 21:52:42 -0500
67.6542,2026-01-23 21:57:50 -0500
63,2026-01-23 21:57:30 -0500
72,2026-01-23 22:00:55 -0500
74,2026-01-23 22:08:03 -0500
78,2026-01-23 22:11:55 -0500
76,2026-01-23 22:14:32 -0500
86,2026-01-23 22:22:30 -0500
80,2026-01-23 22:28:46 -0500
72,2026-01-23 22:32:21 -0500
72,2026-01-23 22:37:47 -0500
73,2026-01-23 22:39:49 -0500
79,2026-01-23 22:46:26 -0500
75,2026-01-23 22:50:04 -0500
76,2026-01-23 22:54:35 -0500
72,2026-01-23 23:01:47 -0500
75,2026-01-23 23:05:37 -0500
75,2026-01-23 23:12:59 -0500
67,2026-01-23 23:17:34 -0500
72,2026-01-23 23:23:59 -0500
71,2026-01-23 23:28:03 -0500
69,2026-01-23 23:32:55 -0500
62,2026-01-23 23:37:04 -0500
62,2026-01-23 23:43:16 -0500
73,2026-01-23 23:46:47 -0500
69,2026-01-23 23:51:33 -0500
70,2026-01-23 23:58:26 -0500
67,2026-01-24 00:01:16 -0500
65,2026-01-24 00:08:05 -0500
65,2026-01-24 00:13:15 -0500
68,2026-01-24 00:14:18 -0500
64,2026-01-24 00:34:09 -0500
64,2026-01-24 00:38:50 -0500
70,2026-01-24 00:43:12 -0500
67,2026-01-24 00:44:19 -0500
66,2026-01-24 00:53:00 -0500
69,2026-01-24 00:56:30 -0500
71,2026-01-24 01:01:03 -0500
70.2555,2026-01-24 01:06:39 -0500
72,2026-01-24 01:06:19 -0500
73,2026-01-24 01:10:47 -0500
53,2026-01-24 01:16:44 -0500
67,2026-01-24 01:24:07 -0500
69,2026-01-24 01:27:50 -0500
74,2026-01-24 01:31:39 -0500
77,2026-01-24 01:37:34 -0500
73,2026-01-24 01:39:55 -0500
63,2026-01-24 01:48:57 -0500
72,2026-01-24 01:51:39 -0500
72,2026-01-24 01:55:35 -0500
63,2026-01-24 02:03:28 -0500
60,2026-01-24 02:06:32 -0500
63,2026-01-24 02:10:12 -0500
64,2026-01-24 02:17:46 -0500
63,2026-01-24 02:23:35 -0500
64,2026-01-24 02:25:10 -0500
64,2026-01-24 02:34:14 -0500
65,2026-01-24 02:36:33 -0500
66,2026-01-24 02:40:20 -0500
57,2026-01-24 02:49:06 -0500
61,2026-01-24 02:52:44 -0500
63,2026-01-24 02:59:02 -0500
59,2026-01-24 03:04:02 -0500
64,2026-01-24 03:08:38 -0500
72,2026-01-24 10:13:28 -0500
72,2026-01-24 10:18:45 -0500
73,2026-01-24 10:22:40 -0500
72,2026-01-24 10:25:39 -0500
67,2026-01-24 10:31:36 -0500
56,2026-01-24 10:39:00 -0500
66,2026-01-24 10:41:24 -0500
68,2026-01-24 10:45:05 -0500
70,2026-01-24 10:49:59 -0500
64,2026-01-24 10:58:30 -0500
62,2026-01-24 11:00:47 -0500
84,2026-01-24 11:07:47 -0500
66,2026-01-24 11:08:55 -0500
67,2026-01-24 11:13:34 -0500
71,2026-01-24 11:15:21 -0500
70.8338,2026-01-24 11:19:37 -0500
62,2026-01-24 11:22:19 -0500
69,2026-01-24 11:28:16 -0500
65,2026-01-24 11:30:19 -0500
74,2026-01-24 11:37:43 -0500
64,2026-01-24 11:40:45 -0500
68,2026-01-24 11:45:08 -0500
72,2026-01-24 11:50:22 -0500
68,2026-01-24 11:56:28 -0500
69,2026-01-24 12:01:40 -0500
71,2026-01-24 12:07:04 -0500
69,2026-01-24 12:10:31 -0500
78,2026-01-24 12:15:44 -0500
72,2026-01-24 12:19:40 -0500
69,2026-01-24 12:27:32 -0500
67,2026-01-24 12:33:54 -0500
62,2026-01-24 12:35:56 -0500
67,2026-01-24 12:40:35 -0500
60,2026-01-24 12:44:47 -0500
83,2026-01-24 12:49:45 -0500
65,2026-01-24 12:57:38 -0500
66.2045,2026-01-24 12:58:36 -0500
66,2026-01-24 13:00:36 -0500
67,2026-01-24 13:08:39 -0500
74,2026-01-24 13:09:05 -0500
64,2026-01-24 13:14:01 -0500
79,2026-01-24 13:17:01 -0500
66,2026-01-24 13:22:00 -0500
78,2026-01-24 13:28:00 -0500
68,2026-01-24 13:30:59 -0500
101,2026-01-24 13:44:26 -0500
72,2026-01-24 13:34:55 -0500
66,2026-01-24 13:52:43 -0500
75,2026-01-24 13:55:24 -0500
56,2026-01-24 14:07:43 -0500
62,2026-01-24 14:10:39 -0500
71,2026-01-24 14:17:46 -0500
97,2026-01-24 14:20:41 -0500
101,2026-01-24 14:20:45 -0500
86,2026-01-24 14:20:51 -0500
79,2026-01-24 14:20:56 -0500
77,2026-01-24 14:21:01 -0500
77,2026-01-24 14:21:02 -0500
81,2026-01-24 14:21:11 -0500
77,2026-01-24 14:24:10 -0500
75,2026-01-24 14:28:48 -0500
73,2026-01-24 14:31:30 -0500
65,2026-01-24 14:37:16 -0500
88,2026-01-24 14:49:03 -0500
59,2026-01-24 14:51:39 -0500
65,2026-01-24 14:56:10 -0500
72,2026-01-24 15:02:16 -0500
75,2026-01-24 15:08:27 -0500
73,2026-01-24 15:12:51 -0500
71,2026-01-24 15:18:23 -0500
76,2026-01-24 15:23:56 -0500
73,2026-01-24 15:28:25 -0500
73,2026-01-24 15:32:18 -0500
74,2026-01-24 15:34:26 -0500
75,2026-01-24 15:41:08 -0500
77,2026-01-24 15:47:12 -0500
69,2026-01-24 15:51:33 -0500
110,2026-01-24 16:10:10 -0500
62,2026-01-24 16:02:28 -0500
82,2026-01-24 16:16:22 -0500
72,2026-01-24 16:13:37 -0500
66,2026-01-24 16:18:32 -0500
114,2026-01-24 16:24:33 -0500
109,2026-01-24 16:32:26 -0500
66,2026-01-24 16:20:09 -0500
70,2026-01-24 16:36:07 -0500
66,2026-01-24 16:40:49 -0500
78,2026-01-24 16:49:01 -0500
71,2026-01-24 16:52:47 -0500
73,2026-01-24 16:56:34 -0500
67,2026-01-24 17:03:02 -0500
71,2026-01-24 17:07:12 -0500
75,2026-01-24 17:10:51 -0500
77,2026-01-24 17:14:46 -0500
91,2026-01-24 17:23:25 -0500
71,2026-01-24 17:26:31 -0500
66,2026-01-24 17:29:47 -0500
67,2026-01-24 17:39:03 -0500
68,2026-01-24 17:43:43 -0500
65,2026-01-24 17:47:12 -0500
65,2026-01-24 17:51:49 -0500
76,2026-01-24 17:56:30 -0500
68,2026-01-24 18:04:01 -0500
65.9681,2026-01-24 18:04:25 -0500
73,2026-01-24 18:08:32 -0500
72,2026-01-24 18:13:50 -0500
67,2026-01-24 18:15:23 -0500
64,2026-01-24 18:19:45 -0500
72,2026-01-24 18:26:00 -0500
67,2026-01-24 18:29:27 -0500
63,2026-01-24 18:35:14 -0500
67,2026-01-24 18:39:17 -0500
70,2026-01-24 18:47:34 -0500
73,2026-01-24 18:47:39 -0500
72,2026-01-24 18:47:43 -0500
74,2026-01-24 18:47:48 -0500
76,2026-01-24 18:47:54 -0500
76,2026-01-24 18:47:57 -0500
71,2026-01-24 18:48:04 -0500
73,2026-01-24 18:48:09 -0500
70,2026-01-24 18:48:13 -0500
69,2026-01-24 18:48:15 -0500
63,2026-01-24 18:45:53 -0500
70,2026-01-24 18:49:19 -0500
75,2026-01-24 18:55:35 -0500
66,2026-01-24 19:00:52 -0500
69,2026-01-24 19:05:26 -0500
80,2026-01-24 19:12:30 -0500
60,2026-01-24 19:15:57 -0500
59,2026-01-24 19:21:02 -0500
58,2026-01-24 19:24:45 -0500
61,2026-01-24 19:31:36 -0500
68,2026-01-24 19:36:40 -0500
60,2026-01-24 19:41:59 -0500
69,2026-01-24 19:47:00 -0500
63,2026-01-24 19:53:49 -0500
53,2026-01-24 19:56:47 -0500
58,2026-01-24 20:02:57 -0500
62,2026-01-24 20:06:26 -0500
67,2026-01-24 20:13:20 -0500
62,2026-01-24 20:18:59 -0500
55,2026-01-24 20:21:47 -0500
72,2026-01-24 20:26:39 -0500
68,2026-01-24 20:30:49 -0500
67,2026-01-24 20:34:18 -0500
82,2026-01-24 20:42:44 -0500
72,2026-01-24 20:53:17 -0500
70,2026-01-24 20:55:49 -0500
72,2026-01-24 21:03:17 -0500
59,2026-01-24 21:09:10 -0500
83,2026-01-24 21:17:13 -0500
79.214,2026-01-24 21:19:37 -0500
73,2026-01-24 21:19:28 -0500
74,2026-01-24 21:26:10 -0500
73,2026-01-24 21:33:45 -0500
73,2026-01-24 21:38:52 -0500
60,2026-01-24 21:40:14 -0500
65,2026-01-24 21:44:25 -0500
74,2026-01-24 21:50:30 -0500
77,2026-01-24 21:58:13 -0500
75,2026-01-24 21:59:18 -0500
72,2026-01-24 22:06:51 -0500
78,2026-01-24 22:10:34 -0500
91,2026-01-24 22:14:35 -0500
67,2026-01-24 22:22:55 -0500
79,2026-01-24 22:26:33 -0500
82,2026-01-24 22:33:57 -0500
82,2026-01-24 22:35:11 -0500
71,2026-01-24 22:42:18 -0500
72,2026-01-24 22:44:42 -0500
72,2026-01-24 22:52:58 -0500
67,2026-01-24 22:54:57 -0500
75,2026-01-24 23:02:08 -0500
73,2026-01-24 23:08:27 -0500
80,2026-01-24 23:10:11 -0500
72,2026-01-24 23:14:35 -0500
82,2026-01-24 23:20:53 -0500
83,2026-01-24 23:26:37 -0500
73,2026-01-24 23:30:06 -0500
62,2026-01-24 23:35:51 -0500
67,2026-01-24 23:40:31 -0500
76,2026-01-24 23:44:25 -0500
75,2026-01-24 23:53:20 -0500
71,2026-01-24 23:58:19 -0500
66,2026-01-25 00:01:43 -0500
75,2026-01-25 00:07:21 -0500
76,2026-01-25 00:09:41 -0500
129,2026-01-25 10:34:21 -0500
162,2026-01-25 10:44:39 -0500
72,2026-01-25 10:39:55 -0500
113,2026-01-25 10:48:15 -0500
130,2026-01-25 10:56:51 -0500
109,2026-01-25 10:51:26 -0500
99,2026-01-25 10:59:59 -0500
139,2026-01-25 11:17:44 -0500
93,2026-01-25 11:06:50 -0500
107,2026-01-25 11:18:35 -0500
113,2026-01-25 11:22:19 -0500
69,2026-01-25 11:33:39 -0500
142,2026-01-25 11:39:37 -0500
56,2026-01-25 11:35:10 -0500
61,2026-01-25 11:41:05 -0500
55,2026-01-25 11:44:24 -0500
61,2026-01-25 11:59:02 -0500
57,2026-01-25 12:00:20 -0500
74,2026-01-25 12:04:26 -0500
98,2026-01-25 12:18:40 -0500
99,2026-01-25 12:18:45 -0500
109,2026-01-25 12:18:50 -0500
105,2026-01-25 12:18:55 -0500
104,2026-01-25 12:18:56 -0500
113,2026-01-25 12:19:02 -0500
108,2026-01-25 12:19:10 -0500
106,2026-01-25 12:19:11 -0500
115,2026-01-25 12:19:20 -0500
114,2026-01-25 12:19:22 -0500
73,2026-01-25 12:14:38 -0500
117,2026-01-25 12:19:49 -0500
110,2026-01-25 12:19:53 -0500
104,2026-01-25 12:19:59 -0500
